timestamp,block_index,capture_timestamp,enqueue_timestamp,tracker_start,tracker_end,motion_end,signal_end,pga_end,write_end,capture_to_tracker_end,capture_to_pga,queue_wait,tracker_compute,postprocess_compute,capture_ms,preprocess_ms,encoder_ms,tracker_ms,motion_fit_ms,signal_ms,pga_ms,total_pipeline_ms,end_to_end_latency_ms
4.085714365093879,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004364177584648132,nan,18876.85154657811,284.9005683487572,4.733965826143912,0.0,19166.490444930594,nan
4.249142939697634,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0043502077460289,nan,19114.556494168937,284.9005683487572,4.733965826143912,0.0,19404.195378551583,nan
4.41257151430139,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0042244791984558105,nan,19014.699588529766,284.9005683487572,4.733965826143912,0.0,19304.338347183864,nan
4.576000088905144,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005207955837249756,nan,18975.37110839039,284.9005683487572,4.733965826143912,0.0,19265.01085052113,nan
4.7394286635089,29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005249865353107452,nan,18895.791806280613,284.9005683487572,4.733965826143912,0.0,19185.431590320866,nan
4.902857238112655,30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004483386874198914,nan,18915.37704039365,284.9005683487572,4.733965826143912,0.0,19205.016057955425,nan
5.06628581271641,31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004840083420276642,nan,18933.724251575768,284.9005683487572,4.733965826143912,0.0,19223.36362583409,nan
5.229714387320165,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00527501106262207,nan,18964.29814118892,284.9005683487572,4.733965826143912,0.0,19253.937950374882,nan
5.39314296192392,33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00452529639005661,nan,19149.493286386132,284.9005683487572,4.733965826143912,0.0,19439.132345857422,nan
5.5565715365276755,34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004909932613372803,nan,19100.4692139104,284.9005683487572,4.733965826143912,0.0,19390.108658017914,nan
5.720000111131431,35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004649162292480469,nan,19018.77143792808,284.9005683487572,4.733965826143912,0.0,19308.410621265273,nan
5.883428685735186,36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00540073961019516,nan,18911.55651770532,284.9005683487572,4.733965826143912,0.0,19201.19645261983,nan
6.046857260338941,37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004420056939125061,nan,19276.18048619479,284.9005683487572,4.733965826143912,0.0,19565.81944042663,nan
6.210285834942696,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004696659743785858,nan,19116.16860795766,284.9005683487572,4.733965826143912,0.0,19405.807838792305,nan
6.3737144095464515,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005317851901054382,nan,18656.225186772645,284.9005683487572,4.733965826143912,0.0,18945.865038799446,nan
6.537142984150207,40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0038249418139457703,nan,18594.131282530725,284.9005683487572,4.733965826143912,0.0,18883.76964164744,nan
6.700571558753961,41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0048745423555374146,nan,18466.424946673214,284.9005683487572,4.733965826143912,0.0,18756.06435539047,nan
6.864000133357717,42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0043371692299842834,nan,18771.992762573063,284.9005683487572,4.733965826143912,0.0,19061.631633917194,nan
7.027428707961472,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004475004971027374,nan,18735.565363429487,284.9005683487572,4.733965826143912,0.0,19025.204372609358,nan
7.1908572825652275,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004552304744720459,nan,18734.33016985655,284.9005683487572,4.733965826143912,0.0,19023.969256336193,nan
7.354285857168982,45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004348345100879669,nan,18528.89227028936,284.9005683487572,4.733965826143912,0.0,18818.531152809363,nan
7.517714431772737,46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004775822162628174,nan,18736.911680549383,284.9005683487572,4.733965826143912,0.0,19026.550990546446,nan
7.681143006376493,47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00473950058221817,nan,18720.565491355956,284.9005683487572,4.733965826143912,0.0,19010.204765031438,nan
7.844571580980248,48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005143694579601288,nan,18555.896827951074,284.9005683487572,4.733965826143912,0.0,18845.536505820553,nan
8.008000155584003,49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0053085386753082275,nan,18820.630431175232,284.9005683487572,4.733965826143912,0.0,19110.270273888807,nan
8.171428730187758,50,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004567205905914307,nan,18554.00754418224,284.9005683487572,4.733965826143912,0.0,18843.646645563047,nan
8.334857304791514,51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0057229772210121155,nan,18615.088117308915,284.9005683487572,4.733965826143912,0.0,18904.728374461036,nan
8.498285879395269,52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005048699676990509,nan,18578.94651964307,284.9005683487572,4.733965826143912,0.0,18868.586102517645,nan
8.661714453999023,53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0043567270040512085,nan,18743.0005017668,284.9005683487572,4.733965826143912,0.0,19032.639392668705,nan
8.82514302860278,54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004343688488006592,nan,18792.529779486358,284.9005683487572,4.733965826143912,0.0,19082.168657349746,nan
8.988571603206534,55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005704350769519806,nan,18712.157542817295,284.9005683487572,4.733965826143912,0.0,19001.797781342964,nan
9.152000177810288,56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005195848643779755,nan,18650.90861916542,284.9005683487572,4.733965826143912,0.0,18940.548349188964,nan
9.315428752414045,57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005321577191352844,nan,18696.81908749044,284.9005683487572,4.733965826143912,0.0,18986.45894324253,nan
9.4788573270178,58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004187226295471191,nan,18837.93803770095,284.9005683487572,4.733965826143912,0.0,19127.576759102147,nan
9.642285901621555,59,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004158355295658112,nan,18910.754561424255,284.9005683487572,4.733965826143912,0.0,19200.39325395445,nan
9.80571447622531,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004141591489315033,nan,18897.723983973265,284.9005683487572,4.733965826143912,0.0,19187.362659739654,nan
9.969143050829064,61,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004799105226993561,nan,18728.047584183514,284.9005683487572,4.733965826143912,0.0,19017.68691746364,nan
10.13257162543282,62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004434026777744293,nan,18717.38804038614,284.9005683487572,4.733965826143912,0.0,19007.02700858782,nan
10.296000200036575,63,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005675479769706726,nan,18723.324183374643,284.9005683487572,4.733965826143912,0.0,19012.964393029313,nan
10.45942877464033,64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004547648131847382,nan,18893.17557308823,284.9005683487572,4.733965826143912,0.0,19182.81465491126,nan
10.622857349244086,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005534850060939789,nan,18816.466219723225,284.9005683487572,4.733965826143912,0.0,19106.106288748186,nan
10.78628592384784,66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004582107067108154,nan,18812.518480233848,284.9005683487572,4.733965826143912,0.0,19102.157596515815,nan
10.949714498451597,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004387460649013519,nan,18797.961024567485,284.9005683487572,4.733965826143912,0.0,19087.599946203034,nan
11.113143073055351,68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0047013163566589355,nan,18873.603155836463,284.9005683487572,4.733965826143912,0.0,19163.24239132772,nan
11.276571647659106,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004427507519721985,nan,19015.96814673394,284.9005683487572,4.733965826143912,0.0,19305.60710841636,nan
11.440000222262862,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00501144677400589,nan,18941.401364281774,284.9005683487572,4.733965826143912,0.0,19231.040909903448,nan
11.603428796866616,71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00478699803352356,nan,18803.67803107947,284.9005683487572,4.733965826143912,0.0,19093.317352252405,nan
11.766857371470373,72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004795379936695099,nan,18690.482716076076,284.9005683487572,4.733965826143912,0.0,18980.122045630913,nan
11.930285946074127,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004789792001247406,nan,18723.927463404834,284.9005683487572,4.733965826143912,0.0,19013.566787371736,nan
12.093714520677882,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004205852746963501,nan,18738.505423069,284.9005683487572,4.733965826143912,0.0,19028.144163096647,nan
12.257143095281638,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0044638291001319885,nan,18715.688726864755,284.9005683487572,4.733965826143912,0.0,19005.327724868755,nan
12.420571669885392,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005003064870834351,nan,18765.725253149867,284.9005683487572,4.733965826143912,0.0,19055.364790389638,nan
12.584000244489147,77,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005061738193035126,nan,18881.37794472277,284.9005683487572,4.733965826143912,0.0,19171.017540635865,nan
12.747428819092903,78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00543985515832901,nan,19041.876547969878,284.9005683487572,4.733965826143912,0.0,19331.516521999936,nan
12.910857393696658,79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004208646714687347,nan,18748.614139854908,284.9005683487572,4.733965826143912,0.0,19038.252882676523,nan
13.074285968300414,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004841014742851257,nan,18885.833981446922,284.9005683487572,4.733965826143912,0.0,19175.473356636565,nan
13.237714542904168,81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004126690328121185,nan,18856.29727691412,284.9005683487572,4.733965826143912,0.0,19145.935937779348,nan
13.401143117507923,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004863366484642029,nan,18885.207008570433,284.9005683487572,4.733965826143912,0.0,19174.846406111817,nan
13.564571692111679,83,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005598179996013641,nan,18622.95540701598,284.9005683487572,4.733965826143912,0.0,18912.595539370875,nan
13.728000266715433,84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0043353065848350525,nan,18638.188463635743,284.9005683487572,4.733965826143912,0.0,18927.827333117228,nan
13.89142884131919,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004890374839305878,nan,18632.436010055244,284.9005683487572,4.733965826143912,0.0,18922.075434604983,nan
14.054857415922944,86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005324371159076691,nan,18905.551775358617,284.9005683487572,4.733965826143912,0.0,19195.191633904677,nan
14.218285990526699,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005716457962989807,nan,19041.555950418115,284.9005683487572,4.733965826143912,0.0,19331.196201050978,nan
14.381714565130455,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004431232810020447,nan,18955.898443236947,284.9005683487572,4.733965826143912,0.0,19245.537408644657,nan
14.54514313973421,89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004584901034832001,nan,19086.24978084117,284.9005683487572,4.733965826143912,0.0,19375.888899917107,nan
14.708571714337964,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005101785063743591,nan,19026.622598990798,284.9005683487572,4.733965826143912,0.0,19316.262234950762,nan
14.87200028894172,91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004644505679607391,nan,18972.952047362924,284.9005683487572,4.733965826143912,0.0,19262.591226043503,nan
15.035428863545475,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005081295967102051,nan,19030.04556708038,284.9005683487572,4.733965826143912,0.0,19319.685182551246,nan
15.198857438149231,93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.003820285201072693,nan,19112.141648307443,284.9005683487572,4.733965826143912,0.0,19401.780002767544,nan
15.362286012752985,94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004948116838932037,nan,18985.63890904188,284.9005683487572,4.733965826143912,0.0,19275.27839133362,nan
15.52571458735674,95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.006495974957942963,nan,19136.949559673667,284.9005683487572,4.733965826143912,0.0,19426.590589823525,nan
15.689143161960496,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005080364644527435,nan,19063.58752027154,284.9005683487572,4.733965826143912,0.0,19353.227134811084,nan
15.85257173656425,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005452893674373627,nan,18935.623657889664,284.9005683487572,4.733965826143912,0.0,19225.26364495824,nan
16.016000311168007,98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.008804723620414734,nan,18868.204676546156,284.9005683487572,4.733965826143912,0.0,19157.848015444677,nan
16.17942888577176,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005517154932022095,nan,18935.73030177504,284.9005683487572,4.733965826143912,0.0,19225.37035310487,nan
16.342857460375516,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004886649549007416,nan,19142.78005156666,284.9005683487572,4.733965826143912,0.0,19432.41947239111,nan
16.506286034979272,101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004468485713005066,nan,19335.453392006457,284.9005683487572,4.733965826143912,0.0,19625.09239466707,nan
16.66971460958303,102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005444511771202087,nan,18629.541624337435,284.9005683487572,4.733965826143912,0.0,18919.181603024106,nan
16.83314318418678,103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004380941390991211,nan,19255.236584693193,284.9005683487572,4.733965826143912,0.0,19544.875499809485,nan
16.996571758790537,104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004677101969718933,nan,19490.087565034628,284.9005683487572,4.733965826143912,0.0,19779.726776311498,nan
17.160000333394294,105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004834495484828949,nan,18748.056194745004,284.9005683487572,4.733965826143912,0.0,19037.69556341539,nan
17.323428907998046,106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004298985004425049,nan,18449.97334200889,284.9005683487572,4.733965826143912,0.0,18739.612175168793,nan
17.486857482601803,107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.006814487278461456,nan,18397.855335846543,284.9005683487572,4.733965826143912,0.0,18687.496684508722,nan
17.65028605720556,108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.009911134839057922,nan,18461.662738583982,284.9005683487572,4.733965826143912,0.0,18751.30718389372,nan
